DATE,POPULATION,GROUP,SUBGROUP,POP_DENOMINATOR,COUNT_PARTIALLY_CUMULATIVE,COUNT_FULLY_CUMULATIVE,COUNT_1PLUS_CUMULATIVE,COUNT_ADDITIONAL_CUMULATIVE,PERC_PARTIALLY,PERC_FULLY,PERC_1PLUS,PERC_ADDITIONAL
2021-12-05,Adults (18+),Age,'18-24,704670.82,88718,544376,633094,NA,12.59,77.25,89.84,NA
2021-12-05,Adults (18+),Age,'25-34,1483699,137033,1115715,1252748,NA,9.24,75.2,84.43,NA
2021-12-05,Adults (18+),Age,'35-44,1136906,90478,971455,1061933,NA,7.96,85.45,93.41,NA
2021-12-05,Adults (18+),Age,'45-54,1028087,63747,886606,950353,NA,6.2,86.24,92.44,NA
2021-12-05,Adults (18+),Age,'55-64,998927,53764,879898,933662,NA,5.38,88.08,93.47,NA
2021-12-05,Adults (18+),Age,'65-74,718795,37346,618249,655595,NA,5.2,86.01,91.21,NA
2021-12-05,Adults (18+),Age,'75-84,382672,18823,290683,309506,NA,4.92,75.96,80.88,NA
2021-12-05,Adults (18+),Age,'85+,178938,8176,107680,115856,NA,4.57,60.18,64.75,NA
2021-12-05,Adults (18+),Borough,Citywide,6632694.82,498085,5414662,5912747,NA,7.51,81.64,89.15,NA
2021-12-05,Adults (18+),Borough,Bronx,1071186.57,87221,834207,921428,NA,8.14,77.88,86.02,NA
2021-12-05,Adults (18+),Borough,Brooklyn,1984839.78,135328,1510930,1646258,NA,6.82,76.12,82.94,NA
2021-12-05,Adults (18+),Borough,Manhattan,1397448.24,131652,1171061,1302713,NA,9.42,83.8,93.22,NA
2021-12-05,Adults (18+),Borough,Queens,1806052.17,122013,1604863,1726876,NA,6.76,88.86,95.62,NA
2021-12-05,Adults (18+),Borough,Staten Island,373168.06,21871,293601,315472,NA,5.86,78.68,84.54,NA
2021-12-05,Adults (18+),Race/ethnicity,Asian/NHPI,1017642.02,57546,952651,1010197,NA,5.65,93.61,99.27,NA
2021-12-05,Adults (18+),Race/ethnicity,Black,1452845.22,84888,827397,912285,NA,5.84,56.95,62.79,NA
2021-12-05,Adults (18+),Race/ethnicity,Hispanic/Latino,1823990.38,160555,1354623,1515178,NA,8.8,74.27,83.07,NA
2021-12-05,Adults (18+),Race/ethnicity,Native American/Alaska Native,15020.93,1580,16425,18005,NA,10.52,109.35,119.87,NA
2021-12-05,Adults (18+),Race/ethnicity,Other,NA,53118,439448,492566,NA,NA,NA,NA,NA
2021-12-05,Adults (18+),Race/ethnicity,Multiracial,96578.73,276,4769,5045,NA,0.29,4.94,5.22,NA
2021-12-05,Adults (18+),Race/ethnicity,Unknown,NA,42133,399417,441550,NA,NA,NA,NA,NA
2021-12-05,Adults (18+),Race/ethnicity,White,2226617.54,97989,1419932,1517921,NA,4.4,63.77,68.17,NA
2021-12-05,Adults (18+),Sex,Female,3524291.66,247890,2872635,3120525,NA,7.03,81.51,88.54,NA
2021-12-05,Adults (18+),Sex,Male,3108403.16,244264,2497484,2741748,NA,7.86,80.35,88.2,NA
2021-12-05,Adults (18+),Sex,Other,NA,371,2479,2850,NA,NA,NA,NA,NA
2021-12-05,Adults (18+),Sex,Prefer not to answer,NA,3195,8724,11919,NA,NA,NA,NA,NA
2021-12-05,Adults (18+),Sex,Unknown,NA,2365,33340,35705,NA,NA,NA,NA,NA
2021-12-05,Children (5-17),Age,'5-12,747558.7,92355,111728,204083,NA,12.35,14.95,27.3,NA
2021-12-05,Children (5-17),Age,'13-17,432845.48,40608,309288,349896,NA,9.38,71.45,80.84,NA
2021-12-05,Children (5-17),Borough,Citywide,1180404.18,132963,421016,553979,NA,11.26,35.67,46.93,NA
2021-12-05,Children (5-17),Borough,Bronx,246821.43,23326,78432,101758,NA,9.45,31.78,41.23,NA
2021-12-05,Children (5-17),Borough,Brooklyn,392137.22,34342,116759,151101,NA,8.76,29.78,38.53,NA
2021-12-05,Children (5-17),Borough,Manhattan,155113.76,34017,74393,108410,NA,21.93,47.96,69.89,NA
2021-12-05,Children (5-17),Borough,Queens,310710.83,35522,128610,164132,NA,11.43,41.39,52.82,NA
2021-12-05,Children (5-17),Borough,Staten Island,75620.94,5756,22822,28578,NA,7.61,30.18,37.79,NA
2021-12-05,Children (5-17),Race/ethnicity,Asian/NHPI,148927.98,29086,84303,113389,NA,19.53,56.61,76.14,NA
2021-12-05,Children (5-17),Race/ethnicity,Black,266476.78,19539,63185,82724,NA,7.33,23.71,31.04,NA
2021-12-05,Children (5-17),Race/ethnicity,Hispanic/Latino,423992.62,47244,139165,186409,NA,11.14,32.82,43.97,NA
2021-12-05,Children (5-17),Race/ethnicity,Native American/Alaska Native,3157.07,272,1827,2099,NA,8.62,57.87,66.49,NA
2021-12-05,Children (5-17),Race/ethnicity,Other,NA,6921,29827,36748,NA,NA,NA,NA,NA
2021-12-05,Children (5-17),Race/ethnicity,Multiracial,35031.27,713,765,1478,NA,2.04,2.18,4.22,NA
2021-12-05,Children (5-17),Race/ethnicity,Unknown,NA,5095,24964,30059,NA,NA,NA,NA,NA
2021-12-05,Children (5-17),Race/ethnicity,White,302818.46,24093,76980,101073,NA,7.96,25.42,33.38,NA
2021-12-05,Children (5-17),Sex,Female,578537.34,64639,209289,273928,NA,11.17,36.18,47.35,NA
2021-12-05,Children (5-17),Sex,Male,601866.84,66674,209483,276157,NA,11.08,34.81,45.88,NA
2021-12-05,Children (5-17),Sex,Other,NA,95,170,265,NA,NA,NA,NA,NA
2021-12-05,Children (5-17),Sex,Prefer not to answer,NA,1342,1319,2661,NA,NA,NA,NA,NA
2021-12-05,Children (5-17),Sex,Unknown,NA,213,755,968,NA,NA,NA,NA,NA
